Provider_ID,Hospital_Name,Address,City,State,ZIP_Code,County_Name,Phone_Number,Hospital_Type,Hospital_Ownership,Emergency_Services,Hospital_Name,Provider_Number,State,Measure_Name,Number_of_Discharges,Footnote,Excess_Readmission_Ratio,Predicted_Readmission_Rate,Expected_Readmission_Rate,Number_of_Readmissions,Start_Date,End_Date
170074,"GEARY COMMUNITY HOSPITAL","1102 ST MARY'S ROAD","JUNCTION CITY",KS,66441,GEARY,7852103301,"Acute Care Hospitals","Government - Local",Yes,"GEARY COMMUNITY HOSPITAL",170074,KS,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,0.9639,4.2,4.3,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
170109,"MIAMI COUNTY MEDICAL CENTER","2100 BAPTISTE DRIVE",PAOLA,KS,66071,MIAMI,9135574385,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MIAMI COUNTY MEDICAL CENTER",170109,KS,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,0.9916,4.4,4.4,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
170110,"BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL","415 N MAIN STREET",ULYSSES,KS,67880,GRANT,6203561266,"Acute Care Hospitals","Government - Local",Yes,"BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL",170110,KS,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
170110,"BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL","415 N MAIN STREET",ULYSSES,KS,67880,GRANT,6203561266,"Acute Care Hospitals","Government - Local",Yes,"BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL",170110,KS,READM-30-HF-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
170120,"LABETTE HEALTH","1902 SOUTH US HWY 59",PARSONS,KS,67357,LABETTE,6204214880,"Acute Care Hospitals","Government - Local",Yes,"LABETTE HEALTH",170120,KS,READM-30-PN-HRRP,130,NULL,1.0023,16.8,16.8,22,"2010-07-01 00:00:00","2013-06-30 00:00:00"
190183,"LEONARD J CHABERT MEDICAL CENTER","1978 INDUSTRIAL BLVD",HOUMA,LA,70363,TERREBONNE,9858731285,"Acute Care Hospitals","Government - State",Yes,"LEONARD J CHABERT MEDICAL CENTER",190183,LA,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
180012,"HARDIN MEMORIAL HOSPITAL","913 NORTH DIXIE AVENUE",ELIZABETHTOWN,KY,42701,HARDIN,2707371212,"Acute Care Hospitals","Government - Local",Yes,"HARDIN MEMORIAL HOSPITAL",180012,KY,READM-30-COPD-HRRP,1029,NULL,1.0353,20.4,19.7,212,"2010-07-01 00:00:00","2013-06-30 00:00:00"
180012,"HARDIN MEMORIAL HOSPITAL","913 NORTH DIXIE AVENUE",ELIZABETHTOWN,KY,42701,HARDIN,2707371212,"Acute Care Hospitals","Government - Local",Yes,"HARDIN MEMORIAL HOSPITAL",180012,KY,READM-30-HF-HRRP,916,NULL,0.9685,21.4,22.1,194,"2010-07-01 00:00:00","2013-06-30 00:00:00"
180018,"ST CLAIRE REGIONAL MEDICAL CENTER","222 MEDICAL CIRCLE",MOREHEAD,KY,40351,ROWAN,6067836500,"Acute Care Hospitals","Government - Federal",Yes,"ST CLAIRE REGIONAL MEDICAL CENTER",180018,KY,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,0.9729,6.3,6.4,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
180018,"ST CLAIRE REGIONAL MEDICAL CENTER","222 MEDICAL CIRCLE",MOREHEAD,KY,40351,ROWAN,6067836500,"Acute Care Hospitals","Government - Federal",Yes,"ST CLAIRE REGIONAL MEDICAL CENTER",180018,KY,READM-30-PN-HRRP,369,NULL,1.1242,20.8,18.5,84,"2010-07-01 00:00:00","2013-06-30 00:00:00"
150072,"MEMORIAL HOSPITAL","1101 MICHIGAN AVE",LOGANSPORT,IN,46947,CASS,5747537541,"Acute Care Hospitals","Government - Local",Yes,"MEMORIAL HOSPITAL",180043,KY,READM-30-COPD-HRRP,310,NULL,1.1201,26.2,23.4,90,"2010-07-01 00:00:00","2013-06-30 00:00:00"
360092,"MEMORIAL HOSPITAL","500 LONDON AVENUE",MARYSVILLE,OH,43040,UNION,9375782289,"Acute Care Hospitals","Government - Local",Yes,"MEMORIAL HOSPITAL",180043,KY,READM-30-COPD-HRRP,310,NULL,1.1201,26.2,23.4,90,"2010-07-01 00:00:00","2013-06-30 00:00:00"
450235,"MEMORIAL HOSPITAL","1110 NORTH SARAH DEWITT DRIVE",GONZALES,TX,78629,GONZALES,8306727581,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MEMORIAL HOSPITAL",180043,KY,READM-30-COPD-HRRP,310,NULL,1.1201,26.2,23.4,90,"2010-07-01 00:00:00","2013-06-30 00:00:00"
450508,"MEMORIAL HOSPITAL","1204 MOUND ST",NACOGDOCHES,TX,75961,NACOGDOCHES,9365644611,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MEMORIAL HOSPITAL",180043,KY,READM-30-COPD-HRRP,310,NULL,1.1201,26.2,23.4,90,"2010-07-01 00:00:00","2013-06-30 00:00:00"
180067,"UNIVERSITY OF KENTUCKY HOSPITAL","800 ROSE STREET",LEXINGTON,KY,40536,FAYETTE,8593235211,"Acute Care Hospitals","Government - State",Yes,"UNIVERSITY OF KENTUCKY HOSPITAL",180067,KY,READM-30-PN-HRRP,258,NULL,1.018,19.7,19.4,52,"2010-07-01 00:00:00","2013-06-30 00:00:00"
180087,"TAYLOR REGIONAL HOSPITAL","1700 OLD LEBANON ROAD",CAMPBELLSVILLE,KY,42718,TAYLOR,2704653561,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"TAYLOR REGIONAL HOSPITAL",180087,KY,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,0.9173,5.3,5.8,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
180087,"TAYLOR REGIONAL HOSPITAL","1700 OLD LEBANON ROAD",CAMPBELLSVILLE,KY,42718,TAYLOR,2704653561,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"TAYLOR REGIONAL HOSPITAL",180087,KY,READM-30-PN-HRRP,297,NULL,1.064,18.3,17.2,58,"2010-07-01 00:00:00","2013-06-30 00:00:00"
190133,"ALLEN PARISH HOSPITAL","108 6TH AVENUE",KINDER,LA,70648,ALLEN,3377382527,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"ALLEN PARISH HOSPITAL",190133,LA,READM-30-HIP-KNEE-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
190145,"LASALLE GENERAL HOSPITAL","187 NINTH ST/HWY 84 WEST",JENA,LA,71342,"LA SALLE",3189929200,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"LASALLE GENERAL HOSPITAL",190145,LA,READM-30-HIP-KNEE-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
190020,"LANE REGIONAL MEDICAL CENTER","6300 MAIN STREET",ZACHARY,LA,70791,"EAST BATON ROUGE",2256584000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"LANE REGIONAL MEDICAL CENTER",190020,LA,READM-30-AMI-HRRP,80,NULL,1.0087,16.9,16.8,14,"2010-07-01 00:00:00","2013-06-30 00:00:00"
190020,"LANE REGIONAL MEDICAL CENTER","6300 MAIN STREET",ZACHARY,LA,70791,"EAST BATON ROUGE",2256584000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"LANE REGIONAL MEDICAL CENTER",190020,LA,READM-30-PN-HRRP,281,NULL,1.0761,18,16.7,55,"2010-07-01 00:00:00","2013-06-30 00:00:00"
190025,"SAVOY MEDICAL CENTER","801 POINCIANA AVENUE",MAMOU,LA,70554,EVANGELINE,3374685261,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"SAVOY MEDICAL CENTER",190025,LA,READM-30-HF-HRRP,165,NULL,1.0345,23.6,22.8,41,"2010-07-01 00:00:00","2013-06-30 00:00:00"
190034,"ABBEVILLE GENERAL HOSPITAL","118 N HOSPITAL DR",ABBEVILLE,LA,70510,VERMILION,3378935466,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"ABBEVILLE GENERAL HOSPITAL",190034,LA,READM-30-COPD-HRRP,44,NULL,1.0198,21.7,21.2,11,"2010-07-01 00:00:00","2013-06-30 00:00:00"
190040,"SLIDELL MEMORIAL HOSPITAL","1001 GAUSE BLVD",SLIDELL,LA,70458,"SAINT TAMMANY",9856432200,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"SLIDELL MEMORIAL HOSPITAL",190040,LA,READM-30-COPD-HRRP,271,NULL,0.9616,19.9,20.7,51,"2010-07-01 00:00:00","2013-06-30 00:00:00"
190040,"SLIDELL MEMORIAL HOSPITAL","1001 GAUSE BLVD",SLIDELL,LA,70458,"SAINT TAMMANY",9856432200,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"SLIDELL MEMORIAL HOSPITAL",190040,LA,READM-30-PN-HRRP,304,NULL,0.9827,18.4,18.8,55,"2010-07-01 00:00:00","2013-06-30 00:00:00"
190050,"BEAUREGARD MEMORIAL HOSPITAL","600 S PINE STREET",DERIDDER,LA,70634,BEAUREGARD,3374627100,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"BEAUREGARD MEMORIAL HOSPITAL",190050,LA,READM-30-HIP-KNEE-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
190054,"IBERIA GENERAL HOSPITAL AND MEDICAL CENTER","2315 E MAIN STREET","NEW IBERIA",LA,70562,IBERIA,3373640441,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"IBERIA GENERAL HOSPITAL AND MEDICAL CENTER",190054,LA,READM-30-PN-HRRP,335,NULL,0.934,15.8,17,49,"2010-07-01 00:00:00","2013-06-30 00:00:00"
190079,"ST CHARLES PARISH HOSPITAL","1057 PAUL MAILLARD ROAD",LULING,LA,70070,"SAINT CHARLES",9857856242,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"ST CHARLES PARISH HOSPITAL",190079,LA,READM-30-COPD-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
230241,"ST JOHN RIVER DISTRICT HOSPITAL","4100 RIVER RD","EAST CHINA",MI,48054,"SAINT CLAIR",8103297111,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"ST JOHN RIVER DISTRICT HOSPITAL",230241,MI,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
230241,"ST JOHN RIVER DISTRICT HOSPITAL","4100 RIVER RD","EAST CHINA",MI,48054,"SAINT CLAIR",8103297111,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"ST JOHN RIVER DISTRICT HOSPITAL",230241,MI,READM-30-PN-HRRP,141,NULL,1.022,18.2,17.8,27,"2010-07-01 00:00:00","2013-06-30 00:00:00"
380027,"MERCY MEDICAL CENTER","2700 NW STEWART PARKWAY",ROSEBURG,OR,97471,DOUGLAS,5416730611,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MERCY MEDICAL CENTER",220066,MA,READM-30-COPD-HRRP,477,NULL,1.0746,21.5,20,108,"2010-07-01 00:00:00","2013-06-30 00:00:00"
230095,"WEST BRANCH REGIONAL MEDICAL CENTER","2463 SOUTH M-30","WEST BRANCH",MI,48661,OGEMAW,9893456366,"Acute Care Hospitals","Government - Local",Yes,"WEST BRANCH REGIONAL MEDICAL CENTER",230095,MI,READM-30-HF-HRRP,264,NULL,0.9521,21.9,23,55,"2010-07-01 00:00:00","2013-06-30 00:00:00"
230095,"WEST BRANCH REGIONAL MEDICAL CENTER","2463 SOUTH M-30","WEST BRANCH",MI,48661,OGEMAW,9893456366,"Acute Care Hospitals","Government - Local",Yes,"WEST BRANCH REGIONAL MEDICAL CENTER",230095,MI,READM-30-HIP-KNEE-HRRP,318,NULL,0.864,5.2,6.1,14,"2010-07-01 00:00:00","2013-06-30 00:00:00"
230095,"WEST BRANCH REGIONAL MEDICAL CENTER","2463 SOUTH M-30","WEST BRANCH",MI,48661,OGEMAW,9893456366,"Acute Care Hospitals","Government - Local",Yes,"WEST BRANCH REGIONAL MEDICAL CENTER",230095,MI,READM-30-PN-HRRP,257,NULL,0.9273,17.3,18.7,40,"2010-07-01 00:00:00","2013-06-30 00:00:00"
220108,"BETH ISRAEL DEACONESS HOSPITAL-MILTON INC","199 REEDSDALE ROAD",MILTON,MA,2186,NORFOLK,6176964600,"Acute Care Hospitals","Government - Federal",Yes,"BETH ISRAEL DEACONESS HOSPITAL-MILTON INC",220108,MA,READM-30-HF-HRRP,321,NULL,1.0308,22.2,21.5,73,"2010-07-01 00:00:00","2013-06-30 00:00:00"
230015,"THREE RIVERS HEALTH","701 S HEALTH PARKWAY","THREE RIVERS",MI,49093,"SAINT JOSEPH",2692739602,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"THREE RIVERS HEALTH",230015,MI,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
230022,"COMMUNITY HEALTH CENTER OF BRANCH COUNTY","274 E CHICAGO ST",COLDWATER,MI,49036,BRANCH,5172795400,"Acute Care Hospitals","Government - Local",Yes,"COMMUNITY HEALTH CENTER OF BRANCH COUNTY",230022,MI,READM-30-AMI-HRRP,"Not Available",NULL,0.9593,20.7,21.6,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
230022,"COMMUNITY HEALTH CENTER OF BRANCH COUNTY","274 E CHICAGO ST",COLDWATER,MI,49036,BRANCH,5172795400,"Acute Care Hospitals","Government - Local",Yes,"COMMUNITY HEALTH CENTER OF BRANCH COUNTY",230022,MI,READM-30-PN-HRRP,263,NULL,1.1341,18.8,16.6,57,"2010-07-01 00:00:00","2013-06-30 00:00:00"
230054,"MARQUETTE GENERAL HOSPITAL","420 W MAGNETIC",MARQUETTE,MI,49855,MARQUETTE,9062289440,"Acute Care Hospitals","Government - Local",Yes,"MARQUETTE GENERAL HOSPITAL",230054,MI,READM-30-PN-HRRP,216,NULL,0.8476,15.7,18.5,24,"2010-07-01 00:00:00","2013-06-30 00:00:00"
190116,"MOREHOUSE GENERAL HOSPITAL","323 W WALNUT",BASTROP,LA,71220,MOREHOUSE,3182833600,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MOREHOUSE GENERAL HOSPITAL",190116,LA,READM-30-COPD-HRRP,"Not Available",NULL,0.9519,17.8,18.7,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
230174,"NORTH OTTAWA COMMUNITY HEALTH CENTER","1309 SHELDON RD","GRAND HAVEN",MI,49417,OTTAWA,6168423600,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"NORTH OTTAWA COMMUNITY HEALTH CENTER",230174,MI,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,0.9745,4.7,4.8,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
250095,"SOUTH SUNFLOWER COUNTY HOSPITAL","121 E BAKER ST",INDIANOLA,MS,38751,SUNFLOWER,6628875235,"Acute Care Hospitals","Government - Local",Yes,"SOUTH SUNFLOWER COUNTY HOSPITAL",250095,MS,READM-30-HIP-KNEE-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
250097,"SOUTHWEST MS REGIONAL MEDICAL CENTER","215 MARION AV BOX 1307",MCCOMB,MS,39649,PIKE,6012495500,"Acute Care Hospitals","Government - Local",Yes,"SOUTHWEST MS REGIONAL MEDICAL CENTER",250097,MS,READM-30-COPD-HRRP,297,NULL,1.0382,19.3,18.6,60,"2010-07-01 00:00:00","2013-06-30 00:00:00"
250127,"CHOCTAW HEALTH CENTER","ROUTE 7 BOX R50",PHILADELPHIA,MS,39350,NESHOBA,6016562211,"Acute Care Hospitals","Government - Federal",Yes,"CHOCTAW HEALTH CENTER",250127,MS,READM-30-AMI-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
250168,"UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA","960 AVENT DRIVE",GRENADA,MS,38901,GRENADA,6622277000,"Acute Care Hospitals","Government - State",Yes,"UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA",250168,MS,READM-30-AMI-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
250168,"UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA","960 AVENT DRIVE",GRENADA,MS,38901,GRENADA,6622277000,"Acute Care Hospitals","Government - State",Yes,"UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA",250168,MS,READM-30-HIP-KNEE-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
260004,"COOPER COUNTY MEMORIAL HOSPITAL","17651 B HWY",BOONVILLE,MO,65233,COOPER,6608827461,"Acute Care Hospitals","Government - Local",Yes,"COOPER COUNTY MEMORIAL HOSPITAL",260004,MO,READM-30-PN-HRRP,"Not Available",NULL,0.9395,13.4,14.3,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
260017,"PHELPS COUNTY REGIONAL MEDICAL CENTER","1000 W 10TH ST",ROLLA,MO,65401,PHELPS,5734588899,"Acute Care Hospitals","Government - Local",Yes,"PHELPS COUNTY REGIONAL MEDICAL CENTER",260017,MO,READM-30-AMI-HRRP,81,NULL,0.9505,19.5,20.5,13,"2010-07-01 00:00:00","2013-06-30 00:00:00"
260017,"PHELPS COUNTY REGIONAL MEDICAL CENTER","1000 W 10TH ST",ROLLA,MO,65401,PHELPS,5734588899,"Acute Care Hospitals","Government - Local",Yes,"PHELPS COUNTY REGIONAL MEDICAL CENTER",260017,MO,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,0.8507,5.5,6.4,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
240071,"DISTRICT ONE HOSPITAL","200 STATE AVENUE",FARIBAULT,MN,55021,RICE,5073346451,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"DISTRICT ONE HOSPITAL",240071,MN,READM-30-HF-HRRP,69,NULL,0.9586,21,21.9,12,"2010-07-01 00:00:00","2013-06-30 00:00:00"
240084,"ESSENTIA HEALTH VIRGINIA","901 9TH STREET NORTH",VIRGINIA,MN,55792,"SAINT LOUIS",2187413340,"Acute Care Hospitals","Government - Local",No,"ESSENTIA HEALTH VIRGINIA",240084,MN,READM-30-COPD-HRRP,75,NULL,0.9835,16.2,16.5,11,"2010-07-01 00:00:00","2013-06-30 00:00:00"
240084,"ESSENTIA HEALTH VIRGINIA","901 9TH STREET NORTH",VIRGINIA,MN,55792,"SAINT LOUIS",2187413340,"Acute Care Hospitals","Government - Local",No,"ESSENTIA HEALTH VIRGINIA",240084,MN,READM-30-HF-HRRP,"Not Available",NULL,0.9487,18.7,19.7,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
240084,"ESSENTIA HEALTH VIRGINIA","901 9TH STREET NORTH",VIRGINIA,MN,55792,"SAINT LOUIS",2187413340,"Acute Care Hospitals","Government - Local",No,"ESSENTIA HEALTH VIRGINIA",240084,MN,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,0.8356,3.9,4.6,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
240084,"ESSENTIA HEALTH VIRGINIA","901 9TH STREET NORTH",VIRGINIA,MN,55792,"SAINT LOUIS",2187413340,"Acute Care Hospitals","Government - Local",No,"ESSENTIA HEALTH VIRGINIA",240084,MN,READM-30-PN-HRRP,"Not Available",NULL,0.9686,14.2,14.7,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
240196,"PHILLIPS EYE INSTITUTE","2215 PARK AVENUE SOUTH",MINNEAPOLIS,MN,55404,HENNEPIN,6127758815,"Acute Care Hospitals","Government - Federal",No,"PHILLIPS EYE INSTITUTE",240196,MN,READM-30-PN-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
250001,"UNIVERSITY OF MISSISSIPPI MED CENTER","2500 N STATE ST",JACKSON,MS,39216,HINDS,6019844100,"Acute Care Hospitals","Government - State",Yes,"UNIVERSITY OF MISSISSIPPI MED CENTER",250001,MS,READM-30-AMI-HRRP,296,NULL,1.0192,15.5,15.3,47,"2010-07-01 00:00:00","2013-06-30 00:00:00"
250001,"UNIVERSITY OF MISSISSIPPI MED CENTER","2500 N STATE ST",JACKSON,MS,39216,HINDS,6019844100,"Acute Care Hospitals","Government - State",Yes,"UNIVERSITY OF MISSISSIPPI MED CENTER",250001,MS,READM-30-COPD-HRRP,179,NULL,1.0223,20.9,20.4,39,"2010-07-01 00:00:00","2013-06-30 00:00:00"
250001,"UNIVERSITY OF MISSISSIPPI MED CENTER","2500 N STATE ST",JACKSON,MS,39216,HINDS,6019844100,"Acute Care Hospitals","Government - State",Yes,"UNIVERSITY OF MISSISSIPPI MED CENTER",250001,MS,READM-30-HIP-KNEE-HRRP,228,NULL,1.2173,5.9,4.9,17,"2010-07-01 00:00:00","2013-06-30 00:00:00"
250001,"UNIVERSITY OF MISSISSIPPI MED CENTER","2500 N STATE ST",JACKSON,MS,39216,HINDS,6019844100,"Acute Care Hospitals","Government - State",Yes,"UNIVERSITY OF MISSISSIPPI MED CENTER",250001,MS,READM-30-PN-HRRP,164,NULL,0.9331,16.5,17.7,23,"2010-07-01 00:00:00","2013-06-30 00:00:00"
250018,"JASPER GENERAL HOSPITAL","15 SOUTH 6TH STREET","BAY SPRINGS",MS,39422,JASPER,6017642101,"Acute Care Hospitals","Government - Local",No,"JASPER GENERAL HOSPITAL",250018,MS,READM-30-COPD-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
250019,"MEMORIAL HOSPITAL AT GULFPORT","4500 13TH ST-P O BOX 1810",GULFPORT,MS,39502,HARRISON,2288674000,"Acute Care Hospitals","Government - Local",Yes,"MEMORIAL HOSPITAL AT GULFPORT",250019,MS,READM-30-HF-HRRP,951,NULL,1.0226,25,24.4,239,"2010-07-01 00:00:00","2013-06-30 00:00:00"
250019,"MEMORIAL HOSPITAL AT GULFPORT","4500 13TH ST-P O BOX 1810",GULFPORT,MS,39502,HARRISON,2288674000,"Acute Care Hospitals","Government - Local",Yes,"MEMORIAL HOSPITAL AT GULFPORT",250019,MS,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,0.8898,5.1,5.8,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
250050,"OCH REGIONAL MEDICAL CENTER","400 HOSPITAL ROAD",STARKVILLE,MS,39759,OKTIBBEHA,6623234320,"Acute Care Hospitals","Government - Local",Yes,"OCH REGIONAL MEDICAL CENTER",250050,MS,READM-30-HF-HRRP,92,NULL,1.0535,19.7,18.7,21,"2010-07-01 00:00:00","2013-06-30 00:00:00"
250058,"SOUTH CENTRAL REG MED CTR","1220 JEFFERSON ST BOX 607",LAUREL,MS,39440,JONES,6014264000,"Acute Care Hospitals","Government - Local",Yes,"SOUTH CENTRAL REG MED CTR",250058,MS,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,0.9735,5.1,5.3,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
250058,"SOUTH CENTRAL REG MED CTR","1220 JEFFERSON ST BOX 607",LAUREL,MS,39440,JONES,6014264000,"Acute Care Hospitals","Government - Local",Yes,"SOUTH CENTRAL REG MED CTR",250058,MS,READM-30-PN-HRRP,501,NULL,1.0283,17.4,17,89,"2010-07-01 00:00:00","2013-06-30 00:00:00"
270074,"P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET","760 HOSPITAL CIRCLE, POST OFFICE BOX 760",BROWNING,MT,59417,GLACIER,4063386157,"Acute Care Hospitals","Government - Federal",Yes,"P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET",270074,MT,READM-30-AMI-HRRP,0,7,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
270074,"P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET","760 HOSPITAL CIRCLE, POST OFFICE BOX 760",BROWNING,MT,59417,GLACIER,4063386157,"Acute Care Hospitals","Government - Federal",Yes,"P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET",270074,MT,READM-30-COPD-HRRP,"Not Available",NULL,0.9652,20.7,21.4,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
270074,"P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET","760 HOSPITAL CIRCLE, POST OFFICE BOX 760",BROWNING,MT,59417,GLACIER,4063386157,"Acute Care Hospitals","Government - Federal",Yes,"P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET",270074,MT,READM-30-HIP-KNEE-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
260141,"UNIVERSITY OF MISSOURI HEALTH CARE","ONE HOSPITAL DRIVE, ROOM CE121, DC031,00",COLUMBIA,MO,65212,BOONE,5738824141,"Acute Care Hospitals","Government - State",Yes,"UNIVERSITY OF MISSOURI HEALTH CARE",260141,MO,READM-30-AMI-HRRP,217,NULL,0.9976,16.6,16.7,36,"2010-07-01 00:00:00","2013-06-30 00:00:00"
260141,"UNIVERSITY OF MISSOURI HEALTH CARE","ONE HOSPITAL DRIVE, ROOM CE121, DC031,00",COLUMBIA,MO,65212,BOONE,5738824141,"Acute Care Hospitals","Government - State",Yes,"UNIVERSITY OF MISSOURI HEALTH CARE",260141,MO,READM-30-HF-HRRP,268,NULL,0.9512,22,23.1,56,"2010-07-01 00:00:00","2013-06-30 00:00:00"
260175,"GOLDEN VALLEY MEMORIAL HOSPITAL","1600 N 2ND ST",CLINTON,MO,64735,HENRY,6608855511,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"GOLDEN VALLEY MEMORIAL HOSPITAL",260175,MO,READM-30-COPD-HRRP,170,NULL,0.9981,18.3,18.4,31,"2010-07-01 00:00:00","2013-06-30 00:00:00"
260175,"GOLDEN VALLEY MEMORIAL HOSPITAL","1600 N 2ND ST",CLINTON,MO,64735,HENRY,6608855511,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"GOLDEN VALLEY MEMORIAL HOSPITAL",260175,MO,READM-30-PN-HRRP,241,NULL,0.9946,15.9,16,38,"2010-07-01 00:00:00","2013-06-30 00:00:00"
260177,"LIBERTY HOSPITAL","2525 GLENN HENDREN DR",LIBERTY,MO,64069,CLAY,8167817200,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"LIBERTY HOSPITAL",260177,MO,READM-30-HIP-KNEE-HRRP,492,NULL,1.3301,6.5,4.9,37,"2010-07-01 00:00:00","2013-06-30 00:00:00"
